Relatório 3º Quadrimestre 2018 - Analítico,,,,,,,,,,,,,,,,,,,,,,,,,
uo,nome_uo,funcao,nome_funcao,subfuncao,nome_subfuncao,programa,nome_programa,projativ,nome_projativ,subitem_projativ,nome_subitem_projativ,natureza_despesa,nome_natureza_despesa,fonte,fonte_detalhe,nome_fonte_detalhe,valor_orcado,saldo_credito,valor_empenhado,valor_liquidado,valor_pago,saldo_empenho_dezembro_câmara,saldo_emp_liq_dezembro_câmara,valor_liquidado,valor_pago
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,2,Apoio aos Conselhos Municipais,449052,EQUIPAMENTOS E MATERIAL PERMANENTE,4,30,CAPTAÇÃO DE RECURSOS VINCULADOS,29500,29500,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,3,Realização de Conferências,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,3,Realização de Conferências,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,200000,271696,"252519,95","193519,96","113449,96",0,0,"193519,96","113449,96"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,3,Realização de Conferências,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,500,500,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,1,Formação em Direitos e Cidadania para sociedade civil,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,1,Formação em Direitos e Cidadania para sociedade civil,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,4000,4000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,1,Formação em Direitos e Cidadania para sociedade civil,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,14000,128400,128040,117370,106700,0,0,117370,106700
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,1,Formação em Direitos e Cidadania para sociedade civil,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,14000,14000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,2,Formação em Direitos e Cidadania para agentes públicos ,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,2,Formação em Direitos e Cidadania para agentes públicos ,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,4000,4000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,2,Formação em Direitos e Cidadania para agentes públicos ,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,14000,0,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,2,Formação em Direitos e Cidadania para agentes públicos ,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,14000,14000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",1,Participação e Fortalecimento da Rede de Enfrentamento à Violência contra as Mulheres,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",1,Participação e Fortalecimento da Rede de Enfrentamento à Violência contra as Mulheres,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,4000,4000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",1,Participação e Fortalecimento da Rede de Enfrentamento à Violência contra as Mulheres,339093,INDENIZAÇÕES E RESTITUIÇÕES,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,0,450,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",2,Acompanhamento aos grupos do Programa Espaço da Cidadania - PEC,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,28000,28000,"15135,36","12804,36","11844,36",0,0,"12804,36","11844,36"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",2,Acompanhamento aos grupos do Programa Espaço da Cidadania - PEC,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,6000,5550,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",3,Orientação e acompanhamento de mulheres para a inclusão produtiva e geração de renda ,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1000,1000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",3,Orientação e acompanhamento de mulheres para a inclusão produtiva e geração de renda ,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",3,Orientação e acompanhamento de mulheres para a inclusão produtiva e geração de renda ,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3000,3000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",4,Realização de Ações de promoção e garantia dos direitos da Mulher,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1000,1000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",4,Realização de Ações de promoção e garantia dos direitos da Mulher,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",4,Realização de Ações de promoção e garantia dos direitos da Mulher,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3000,3000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",5,Articulação em rede para a garantia dos direitos da Mulher - Benvinda,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1000,1000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",5,Articulação em rede para a garantia dos direitos da Mulher - Benvinda,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",5,Articulação em rede para a garantia dos direitos da Mulher - Benvinda,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",6,Implantação e monitoramento do Selo de Acessibilidade ,339031,"PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS ",3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3000,3000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",6,Implantação e monitoramento do Selo de Acessibilidade ,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",6,Implantação e monitoramento do Selo de Acessibilidade ,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3000,3000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",7,Realização e divulgação de Mapeamento de processos e fluxos de atendimento da política da pessoa com deficiência ,339035,SERVIÇOS DE CONSULTORIA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,10000,10000,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",7,Realização e divulgação de Mapeamento de processos e fluxos de atendimento da política da pessoa com deficiência ,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",7,Realização e divulgação de Mapeamento de processos e fluxos de atendimento da política da pessoa com deficiência ,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3000,6826,"6540,43","6540,43","6540,43",0,0,"6540,43","6540,43"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",7,Realização e divulgação de Mapeamento de processos e fluxos de atendimento da política da pessoa com deficiência ,339092,DESPESAS DE EXERCÍCIOS ANTERIORES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,2433,"2432,47","2432,47",0,0,0,"2432,47",0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",8,Articulação da Rede de Direitos para a promoção e garantia dos direitos da população LGBT,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",8,Articulação da Rede de Direitos para a promoção e garantia dos direitos da população LGBT,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3000,3000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",9,Mapeamento de situação de violação de direitos da população LGBT,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",9,Mapeamento de situação de violação de direitos da população LGBT,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3000,567,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",10,Estudo de casos em conjunto com o Sistema de Garantia de Direitos e Rede de Proteção à População LGBT,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",10,Estudo de casos em conjunto com o Sistema de Garantia de Direitos e Rede de Proteção à População LGBT,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,33000,23000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",11,Alimentação e Transporte para as mulheres acolhidas pelo Benvinda e seus filhos,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,100000,96174,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",12,Diagnostico Municipal de Violência e violação da População LGBT,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,100000,100000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2337,"Promoção, Defesa e Garantia de Direitos",13,Promoção de Atividades e Iniciativas de Organizações da Sociedade Civil do Movimento LGBT,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,50000,0,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,1,Atendimento psicossocial à População LGBT - CRLGBT,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3500,3500,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,1,Atendimento psicossocial à População LGBT - CRLGBT,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,1,Atendimento psicossocial à População LGBT - CRLGBT,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,4000,1805,"115,9","115,9","115,9",0,0,"115,9","115,9"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,2,Atendimento à Mulher vítima de violência de gênero - Benvinda,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3200,3050,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,2,Atendimento à Mulher vítima de violência de gênero - Benvinda,339037,LOCAÇÃO DE MÃO-DE-OBRA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,40000,190885,"190788,45","167723,62","167723,62",0,0,"167723,62","167723,62"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,2,Atendimento à Mulher vítima de violência de gênero - Benvinda,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,32000,2650,"2647,34","1704,41","1704,41",0,0,"1704,41","1704,41"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,2,Atendimento à Mulher vítima de violência de gênero - Benvinda,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,2000,2000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,2,Atendimento à Mulher vítima de violência de gênero - Benvinda,449052,EQUIPAMENTOS E MATERIAL PERMANENTE,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,10000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2345,Atendimento e Orientação Psicossocial e Jurídico ,2,Atendimento à Mulher vítima de violência de gênero - Benvinda,449052,EQUIPAMENTOS E MATERIAL PERMANENTE,4,30,CAPTAÇÃO DE RECURSOS VINCULADOS,29000,29000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2386,Programa Municipal de Igualdade Racial,1,Orientação e apoio aos povos tradicionais de Belo Horizonte,339014,DIÁRIAS - CIVIL,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,1600,1600,1600,1600,0,0,1600,1600
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2386,Programa Municipal de Igualdade Racial,1,Orientação e apoio aos povos tradicionais de Belo Horizonte,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,200,200,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2386,Programa Municipal de Igualdade Racial,1,Orientação e apoio aos povos tradicionais de Belo Horizonte,339030,MATERIAL DE CONSUMO,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,200,200,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2386,Programa Municipal de Igualdade Racial,1,Orientação e apoio aos povos tradicionais de Belo Horizonte,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,7000,8661,"8649,57",7990,7990,0,0,7990,7990
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2386,Programa Municipal de Igualdade Racial,1,Orientação e apoio aos povos tradicionais de Belo Horizonte,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,30,CAPTAÇÃO DE RECURSOS VINCULADOS,106000,106000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2386,Programa Municipal de Igualdade Racial,2,Reconhecimento e fomento de ações no campo da promoção da igualdade racial - Selo da Igualdade Racial,339031,"PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS ",3,0,RECURSOS ORDINÁRIOS DO TESOURO ,3000,3000,1104,1104,0,0,0,1104,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2386,Programa Municipal de Igualdade Racial,2,Reconhecimento e fomento de ações no campo da promoção da igualdade racial - Selo da Igualdade Racial,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,5000,1739,600,0,0,0,0,0,0
